,verb,sense,sense_id,sentence_id,sentence,seed,surprisal_1,surprisal_4,surprisal_3,surprisal_2
377,hack,to manipulate or control something using a computer or other digital technology,hack1,hack1_3,The hacker hacked the mainframe.,44.0,29.198410034179688,151.67111206054688,30.74264907836914,34.418739318847656
378,hack,to manipulate or control something using a computer or other digital technology,hack1,hack1_8,The hackers hacked the mainframe.,49.0,31.83905792236328,152.38702392578125,42.50972366333008,46.32134246826172
379,hack,to manipulate or control something using a computer or other digital technology,hack1,hack1_1,The hacker hacked the phonebook.,42.0,35.70720672607422,149.61187744140625,37.441810607910156,42.138553619384766
380,hack,to bypass security measures or gain unauthorized access to a system or network,hack2,hack2_9,The hacker hacked the database.,51.0,30.39818572998047,154.5167694091797,30.268327713012695,34.218055725097656
381,hack,to bypass security measures or gain unauthorized access to a system or network,hack2,hack2_4,The hacker hacked the computer.,45.0,41.54380798339844,135.4755859375,29.00128936767578,34.00218200683594
382,hack,to bypass security measures or gain unauthorized access to a system or network,hack2,hack2_1,The hacker hacked the website.,42.0,41.76741027832031,131.7340087890625,29.703006744384766,34.37486267089844
383,hack,to bypass security measures or gain unauthorized access to a system or network,hack2,hack2_5,The hacker hacked the firewall.,46.0,42.29682159423828,183.41151428222656,33.48505783081055,35.83253479003906
384,hack,"to modify or customize something, often in a creative or unconventional way",hack3,hack3_4,The company hacked the firmware.,45.0,35.94248962402344,229.51193237304688,59.799072265625,40.19615173339844
385,hack,"to modify or customize something, often in a creative or unconventional way",hack3,hack3_7,The hacker hacked the game.,48.0,42.254425048828125,133.0840606689453,33.25339889526367,36.05164337158203
386,hack,"to modify or customize something, often in a creative or unconventional way",hack3,hack3_1,The hacker hacked the operating.,42.0,46.51661682128906,184.41493225097656,40.395057678222656,40.49946212768555
387,hack,"to modify or customize something, often in a creative or unconventional way",hack3,hack3_8,The kid hacked the computerized.,49.0,49.961063385009766,206.27346801757812,60.565460205078125,48.859798431396484
388,hack,to solve a problem or challenge in an innovative or outside-the-box way,hack4,hack4_7,The team hacked the software.,48.0,41.54337310791016,192.8577423095703,47.89274215698242,37.469329833984375
389,hack,to solve a problem or challenge in an innovative or outside-the-box way,hack4,hack4_1,The team hacked the system.,42.0,42.15309143066406,189.98040771484375,46.278533935546875,37.671112060546875
390,hack,to solve a problem or challenge in an innovative or outside-the-box way,hack4,hack4_9,The students hacked the problems.,51.0,44.0611572265625,205.27120971679688,50.71574783325195,59.416690826416016
391,hack,to solve a problem or challenge in an innovative or outside-the-box way,hack4,hack4_10,The hacker hacked the puzzle.,41.0,44.54563903808594,188.6998291015625,56.983154296875,47.404884338378906
392,hack,"to experiment or tinker with something, often in a playful or exploratory manner",hack5,hack5_7,The programmer hacked the system.,48.0,31.13585090637207,181.37527465820312,51.72834396362305,56.403465270996094
393,hack,"to experiment or tinker with something, often in a playful or exploratory manner",hack5,hack5_5,The boy hacked the computer.,46.0,32.22119140625,203.7014617919922,60.44540786743164,35.91402816772461
394,hack,"to experiment or tinker with something, often in a playful or exploratory manner",hack5,hack5_10,The programmer hacked the codebase.,41.0,47.14580535888672,194.7225799560547,58.783042907714844,61.72781753540039
395,hack,"to experiment or tinker with something, often in a playful or exploratory manner",hack5,hack5_2,The kids hacked the computerized.,43.0,50.41168975830078,168.08901977539062,48.940521240234375,47.080265045166016
396,hit,strike or collide with something,hit1,hit1_1,The ball hit the wall.,42.0,19.45884323120117,92.0854263305664,26.157032012939453,24.005403518676758
397,hit,strike or collide with something,hit1,hit1_2,The car hit the tree.,43.0,20.56611061096192,110.23185729980469,27.499435424804688,24.145795822143555
398,hit,strike or collide with something,hit1,hit1_3,The car hit the wall.,45.0,20.96109199523925,118.10258483886719,27.512779235839844,24.513412475585938
399,hit,strike or collide with something,hit1,hit1_4,The ball hit the ground.,47.0,21.778705596923828,95.32691192626953,27.345691680908203,25.88031768798828
400,hit,reach or affect something,hit2,hit2_4,The bullet hit the wall.,45.0,23.5393295288086,118.13638305664062,30.750091552734375,28.39670181274414
401,hit,reach or affect something,hit2,hit2_8,The water hit the ground.,52.0,25.961729049682617,158.3081512451172,49.05290985107422,47.8800048828125
402,hit,reach or affect something,hit2,hit2_3,The storm hit the coastline.,44.0,28.88007926940918,155.43524169921875,62.9217643737793,60.93706130981445
403,hit,reach or affect something,hit2,hit2_1,The weather hit the crops.,42.0,29.16716384887696,180.38832092285156,70.85194396972656,65.46846008300781
404,hit,play a musical note,hit3,hit3_9,The trumpeter hit the highnotes.,51.0,34.50389099121094,197.50758361816406,90.06294250488281,61.68426513671875
405,hit,play a musical note,hit3,hit3_2,The piano hit the high.,43.0,35.264137268066406,142.26101684570312,50.538570404052734,50.48881149291992
406,hit,play a musical note,hit3,hit3_1,The piano hit the notes.,42.0,35.92840576171875,158.61895751953125,74.8684310913086,60.503684997558594
407,hit,play a musical note,hit3,hit3_3,The piano hit the middle.,44.0,38.31255340576172,145.8444061279297,66.4657211303711,52.94767761230469
408,hit,be popular or successful,hit4,hit4_5,The song hit the charts.,46.0,24.59642601013184,146.02301025390625,47.936973571777344,29.643585205078125
409,hit,be popular or successful,hit4,hit4_10,The movie hit the boxoffice.,41.0,28.632875442504883,137.82003784179688,63.03571701049805,34.90647506713867
410,hit,be popular or successful,hit4,hit4_4,The song hit the top.,45.0,36.45144271850586,128.8640594482422,52.947418212890625,34.92565155029297
411,hit,be popular or successful,hit4,hit4_8,The band hit the charts.,49.0,40.04364776611328,110.98796844482422,87.32025146484375,33.38670349121094
412,hit,use violence or force,hit5,hit5_2,The police hit the criminal.,43.0,25.438526153564453,201.14187622070312,52.526206970214844,30.669404983520508
413,hit,use violence or force,hit5,hit5_3,The police hit the protesters.,44.0,26.441301345825195,180.4289093017578,72.14419555664062,31.790729522705078
414,hit,use violence or force,hit5,hit5_1,The police hit the rioters.,42.0,27.310415267944336,199.876708984375,87.30337524414062,33.512168884277344
415,hit,use violence or force,hit5,hit5_4,The car hit the guardrail.,46.0,28.175106048583984,150.02487182617188,31.29500961303711,63.951541900634766
416,hit,cause a reaction or response,hit6,hit6_10,The book hit the shelves.,41.0,28.981369018554688,158.91281127929688,76.51193237304688,64.37925720214844
417,hit,cause a reaction or response,hit6,hit6_6,The words hit the page.,47.0,32.14722442626953,138.952392578125,48.26750946044922,36.940834045410156
418,hit,cause a reaction or response,hit6,hit6_7,The movie hit the critics.,48.0,41.79136657714844,143.7531280517578,79.12004089355469,36.47054672241211
419,hit,cause a reaction or response,hit6,hit6_8,The boss hit the employee.,49.0,43.82169342041016,136.37498474121094,35.88731384277344,38.65570831298828
420,hit,fulfill a requirement or expectation,hit7,hit7_5,The film hit the spot.,46.0,27.57960319519043,149.17709350585938,52.46699523925781,49.220516204833984
421,hit,fulfill a requirement or expectation,hit7,hit7_4,The bill hit the mark.,45.0,28.11757469177246,173.6059112548828,59.563377380371094,44.76716613769531
422,hit,fulfill a requirement or expectation,hit7,hit7_8,The candidate hit the mark.,49.0,39.58917236328125,164.2135009765625,73.03175354003906,80.37692260742188
423,hit,fulfill a requirement or expectation,hit7,hit7_10,The student hit the books.,41.0,39.62735748291016,133.05728149414062,65.0864028930664,34.37632369995117
424,insult,to hurt or offend someone with a word or action intentionally or unintentionally,insult1,insult1_1,The man insulted the woman.,42.0,25.25459671020508,138.91552734375,27.99213981628418,30.132488250732422
425,insult,to hurt or offend someone with a word or action intentionally or unintentionally,insult1,insult1_5,The student insulted the teacher.,46.0,25.7861385345459,127.21822357177734,28.624927520751953,30.484111785888672
426,insult,to hurt or offend someone with a word or action intentionally or unintentionally,insult1,insult1_8,The boy insulted the teacher.,51.0,26.08690643310547,163.68853759765625,58.38188171386719,59.820926666259766
427,insult,to hurt or offend someone with a word or action intentionally or unintentionally,insult1,insult1_6,The guy insulted the waitress.,47.0,30.03179931640625,159.3978729248047,47.69561767578125,49.63727569580078
428,kick,to strike or forcefully push something with ones foot,kick1,kick1_1,The boy kicked the ball.,42.0,21.684057235717773,163.58349609375,28.002065658569336,26.627201080322266
429,kick,to strike or forcefully push something with ones foot,kick1,kick1_5,The man kicked the ball.,49.0,22.78363037109375,136.5677032470703,29.019081115722656,40.28166961669922
430,kick,to strike or forcefully push something with ones foot,kick1,kick1_8,The soccerball kicked the goalpost.,54.0,30.76795959472656,170.5196533203125,37.73214340209961,35.281532287597656
431,kick,to strike or forcefully push something with ones foot,kick1,kick1_3,The player kicked the ball.,45.0,34.33481979370117,129.4231414794922,29.03244972229004,26.746482849121094
432,kill,cause death,kill1,kill1_2,The murderer killed the victim.,43.0,23.120635986328125,153.340087890625,29.358972549438477,27.955718994140625
433,kill,cause death,kill1,kill1_8,The doctor killed the patient.,51.0,24.06684112548828,143.69964599609375,30.20380973815918,28.60088348388672
434,kill,cause death,kill1,kill1_9,The man killed the cat.,52.0,24.853633880615234,151.2504425048828,29.31306266784668,30.009220123291016
435,kill,cause death,kill1,kill1_6,The police killed the robber.,48.0,25.96339225769043,176.7646484375,46.60880661010742,29.672657012939453
436,kill,end or terminate,kill2,kill2_9,The war killed the romance.,52.0,30.406538009643555,152.959716796875,102.27185821533203,33.754234313964844
437,kill,end or terminate,kill2,kill2_5,The plan killed the projected.,47.0,39.186668395996094,184.10260009765625,90.76321411132812,58.75782775878906
438,kill,end or terminate,kill2,kill2_2,The company killed the project.,43.0,40.307899475097656,157.6665802001953,66.77472686767578,30.507308959960938
439,kill,end or terminate,kill2,kill2_6,The program killed the processses.,48.0,40.53089141845703,155.6996612548828,64.46719360351562,45.631534576416016
440,kill,remove or destroy,kill3,kill3_8,The firemen killed the flames.,51.0,29.609952926635746,173.24609375,36.553260803222656,64.51424407958984
441,kill,remove or destroy,kill3,kill3_7,The lawyers killed the bill.,49.0,31.034263610839844,172.109619140625,48.248619079589844,45.05225372314453
442,kill,remove or destroy,kill3,kill3_3,The bird killed the bee.,45.0,31.82755279541016,140.53958129882812,36.254798889160156,48.07257080078125
443,kill,remove or destroy,kill3,kill3_5,The bomb killed the oldfactory.,47.0,40.848907470703125,202.4138641357422,104.43201446533203,58.09748077392578
444,kill,ruin or spoil,kill4,kill4_7,The storm killed the picnic.,49.0,28.041378021240234,176.82937622070312,61.18708038330078,42.5227165222168
445,kill,ruin or spoil,kill4,kill4_5,The performance killed the mood.,47.0,29.467872619628903,203.49118041992188,76.20133209228516,52.91886520385742
446,kill,ruin or spoil,kill4,kill4_1,The newcomer killed the movie.,42.0,35.403465270996094,180.46678161621094,66.00131225585938,62.12034225463867
447,kill,ruin or spoil,kill4,kill4_6,The rain killed the picnic.,48.0,40.99603271484375,198.81277465820312,50.48704528808594,29.652551651000977
448,know,recognize or be familiar with,know1,know1_10,The teacher knew the student.,41.0,29.941957473754883,149.92752075195312,34.01564025878906,33.02876281738281
449,know,recognize or be familiar with,know1,know1_5,The dog knew the owner.,48.0,30.375411987304688,101.0102310180664,34.219600677490234,32.76935577392578
450,know,recognize or be familiar with,know1,know1_3,The man knew the song.,46.0,31.15868377685547,179.4234619140625,37.023704528808594,34.630550384521484
451,know,recognize or be familiar with,know1,know1_8,The police knew the suspects.,53.0,33.39387512207031,204.31639099121094,36.71832275390625,35.42742156982422
452,know,be aware of,know2,know2_5,The doctor knew the symptoms.,46.0,31.39048194885254,232.506591796875,34.935115814208984,34.30610656738281
453,know,be aware of,know2,know2_2,The dog knew the cat.,43.0,41.84424591064453,98.20469665527344,31.87242889404297,35.389102935791016
454,know,be aware of,know2,know2_10,The cat knew the mouse.,41.0,42.666603088378906,154.50100708007812,31.470293045043945,34.5277214050293
455,know,be aware of,know2,know2_7,The man knew the time.,48.0,45.45484924316406,183.88442993164062,34.6148567199707,35.439918518066406
456,know,understand or comprehend,know3,know3_10,The student knew the answer.,41.0,27.58284378051757,161.5823516845703,32.08454895019531,32.10924530029297
457,know,understand or comprehend,know3,know3_2,The teacher knew the answer.,43.0,28.2838191986084,156.6445770263672,31.027700424194336,31.584484100341797
458,know,understand or comprehend,know3,know3_7,The student knew the lesson.,48.0,28.3574447631836,168.73269653320312,34.94231414794922,32.92643356323242
459,know,understand or comprehend,know3,know3_3,The teacher knew the lesson.,44.0,29.693267822265625,180.5370330810547,34.25038146972656,33.65309143066406
460,know,have knowledge of,know4,know4_1,The teacher knew the answers.,42.0,29.401885986328125,167.68463134765625,44.17304229736328,31.88833236694336
461,know,have knowledge of,know4,know4_6,The dog knew the trick.,48.0,29.698692321777344,99.40130615234375,33.26449966430664,32.78842544555664
462,know,have knowledge of,know4,know4_2,The man knew the secret.,44.0,29.80850601196289,166.2005157470703,33.23480224609375,32.5247802734375
463,know,have knowledge of,know4,know4_7,The speaker knew the answer.,49.0,32.09811019897461,159.92709350585938,51.504493713378906,50.7962532043457
464,know,be acquainted with,know5,know5_4,The children knew the names.,45.0,35.503936767578125,166.90252685546875,60.65653991699219,39.81809997558594
465,know,be acquainted with,know5,know5_2,The two knew the other.,43.0,36.58720779418945,122.67106628417969,41.91299819946289,39.21185302734375
466,know,be acquainted with,know5,know5_6,The child knew the answer.,47.0,47.43679428100586,188.1883087158203,50.11753845214844,35.900634765625
467,know,be acquainted with,know5,know5_9,The author knew the personage.,53.0,52.24779510498047,205.35980224609375,47.90887451171875,42.333839416503906
468,know,be conscious of,know6,know6_5,The doctor knew the patient.,47.0,32.692588806152344,189.95443725585938,34.34715270996094,36.69121170043945
469,know,be conscious of,know6,know6_10,The cat knew the rat.,54.0,32.923980712890625,147.23403930664062,34.19062805175781,36.433834075927734
470,know,be conscious of,know6,know6_2,The cat knew the mousehole.,43.0,38.27017974853516,165.51138305664062,40.22066116333008,40.82118225097656
471,know,be conscious of,know6,know6_1,The dog knew the room.,42.0,44.36211395263672,123.31755065917969,60.0932731628418,37.05801773071289
472,launch,start or begin something,launch1,launch1_3,The company launched the newest.,44.0,44.07987976074219,162.36627197265625,40.828243255615234,41.692848205566406
473,launch,start or begin something,launch1,launch1_5,The launchingpad launched the rocketship.,49.0,46.31114196777344,180.6698760986328,45.73652648925781,48.884456634521484
474,launch,start or begin something,launch1,launch1_4,The spacecraft launched the satelite.,47.0,50.45987701416016,214.1241912841797,73.15065002441406,41.8770866394043
475,launch,start or begin something,launch1,launch1_7,The newscaster launched the newsbroadcasting.,53.0,51.22509002685547,208.12887573242188,69.50473022460938,55.673072814941406
476,launch,set in motion or put into action,launch2,launch2_2,The president launched the investigation.,43.0,27.903493881225582,193.576416015625,35.016502380371094,31.129486083984375
477,launch,set in motion or put into action,launch2,launch2_3,The president launched the spacecraft.,44.0,31.32512283325196,207.36207580566406,36.370906829833984,36.44422149658203
478,launch,set in motion or put into action,launch2,launch2_1,The plan launched the investigation.,42.0,32.14282989501953,216.24732971191406,58.60423278808594,34.595863342285156
479,launch,set in motion or put into action,launch2,launch2_8,The project launched the company.,53.0,33.24374008178711,166.85394287109375,71.03958129882812,36.218414306640625
480,launch,send or propel something forward,launch3,launch3_2,The ship launched the lifeboat.,43.0,28.50923538208008,227.05494689941406,59.05223083496094,32.068748474121094
481,launch,send or propel something forward,launch3,launch3_4,The rocket launched the spaceship.,45.0,30.994945526123047,169.8909454345703,78.79503631591797,44.32272720336914
482,launch,send or propel something forward,launch3,launch3_7,The ship launched the rocket.,49.0,31.02061653137207,194.4027099609375,57.578128814697266,34.02508544921875
483,launch,send or propel something forward,launch3,launch3_10,The spacecraft launched the probe.,41.0,32.83250427246094,183.73956298828125,101.84889221191406,36.80547332763672
484,launch,begin an attack or offensive,launch4,launch4_3,The invasion launched the war.,44.0,31.22075462341309,151.99571228027344,70.61255645751953,59.06977081298828
485,launch,begin an attack or offensive,launch4,launch4_5,The enemy launched the bombing.,46.0,34.01003646850586,209.59902954101562,97.7294921875,38.644168853759766
486,launch,begin an attack or offensive,launch4,launch4_4,The enemy launched the attacking.,45.0,38.20040893554688,209.3144989013672,101.19525909423828,44.06085205078125
487,launch,begin an attack or offensive,launch4,launch4_8,The army launched the invasion.,50.0,40.59073638916016,180.19906616210938,81.78396606445312,33.57912063598633
488,launch,launch a legal action,launch5,launch5_5,The lawyer launched the lawsuit.,49.0,27.97715950012207,179.80255126953125,82.34127807617188,32.97894287109375
489,launch,launch a legal action,launch5,launch5_1,The company launched the lawsuit.,42.0,28.790435791015625,210.6443634033203,81.60199737548828,33.22344970703125
490,launch,launch a legal action,launch5,launch5_10,The firm launched the case.,56.0,31.565841674804688,166.69924926757812,76.42216491699219,36.99359893798828
491,launch,launch a legal action,launch5,launch5_4,The state launched the project.,47.0,35.80165100097656,226.15199279785156,40.2032585144043,41.617828369140625
492,mail,to send something typically a letter or package through the postal service,mail1,mail1_10,The postman mailed the letter.,41.0,24.0930290222168,167.29269409179688,31.01185417175293,30.36711883544922
493,mail,to send something typically a letter or package through the postal service,mail1,mail1_1,The mailman mailed the letter.,42.0,25.856884002685547,157.68177795410156,30.714679718017578,39.54359817504883
494,mail,to send something typically a letter or package through the postal service,mail1,mail1_2,The mailman mailed the letters.,43.0,27.02738571166992,169.9032745361328,45.031639099121094,53.10218811035156
495,mail,to send something typically a letter or package through the postal service,mail1,mail1_8,The man mailed the letters.,53.0,28.818851470947266,149.0951385498047,46.95755386352539,46.03158187866211
496,meet,encounter face-to-face,meet1,meet1_4,The president met the prince.,46.0,29.12049674987793,160.59652709960938,64.39651489257812,33.87657928466797
497,meet,encounter face-to-face,meet1,meet1_5,The children met the mayor.,47.0,31.84792900085449,188.12570190429688,34.34275436401367,35.50495910644531
498,meet,encounter face-to-face,meet1,meet1_10,The two met the president.,41.0,34.514549255371094,141.41372680664062,36.91001510620117,39.29745101928711
499,meet,encounter face-to-face,meet1,meet1_2,The two met the day.,43.0,38.38240051269531,122.56263732910156,42.14617156982422,44.88645935058594
500,meet,become acquainted with,meet2,meet2_5,The first met the second.,47.0,30.9209098815918,106.3372802734375,53.278079986572266,36.57442092895508
501,meet,become acquainted with,meet2,meet2_10,The man met the woman.,53.0,40.8828353881836,116.4255599975586,30.72764778137207,32.356117248535156
502,meet,become acquainted with,meet2,meet2_7,The two met the year.,49.0,44.190914154052734,122.62883758544922,42.255306243896484,43.484153747558594
503,meet,become acquainted with,meet2,meet2_2,The two met the daylighting.,44.0,46.94552612304688,151.86404418945312,53.63235855102539,53.425086975097656
504,meet,satisfy a condition or requirement,meet3,meet3_8,The two met the standards.,49.0,36.78611755371094,140.76010131835938,86.5514907836914,72.12474822998047
505,meet,satisfy a condition or requirement,meet3,meet3_10,The proposal met the approval.,41.0,44.4599609375,180.3060302734375,73.68197631835938,39.594932556152344
506,meet,satisfy a condition or requirement,meet3,meet3_5,The carpet met the wall.,46.0,49.35466003417969,138.35305786132812,47.0815315246582,73.32780456542969
507,meet,satisfy a condition or requirement,meet3,meet3_7,The plan met the clienteleaspecifications.,48.0,55.21773147583008,269.9752197265625,101.17115783691406,93.31404113769531
508,meet,experience or undergo something,meet4,meet4_10,The weather met the expectations.,41.0,33.58292007446289,184.60317993164062,54.93845748901367,38.93267822265625
509,meet,experience or undergo something,meet4,meet4_2,The meeting met the expectations.,43.0,37.01193237304688,188.1053924560547,39.67655563354492,60.07109451293945
510,meet,experience or undergo something,meet4,meet4_3,The meeting met the criteria.,44.0,37.28148651123047,192.24090576171875,38.71691131591797,61.31869125366211
511,meet,experience or undergo something,meet4,meet4_9,The child met the dog.,53.0,45.27945327758789,163.69046020507812,33.74301528930664,53.33594512939453
512,meet,talk or communicate with someone,meet5,meet5_9,The president met the media.,51.0,31.15907287597656,147.7782745361328,53.204986572265625,35.361568450927734
513,meet,talk or communicate with someone,meet5,meet5_7,The police met the gangsters.,49.0,33.896484375,228.30224609375,37.300472259521484,49.93690490722656
514,meet,talk or communicate with someone,meet5,meet5_4,The teacher met the classroom.,46.0,35.865108489990234,171.41531372070312,38.39944076538086,38.59499740600586
515,meet,talk or communicate with someone,meet5,meet5_3,The teacher met the students.,45.0,42.19353103637695,170.07611083984375,32.5443115234375,32.9328498840332
516,meet,have a meeting or appointment,meet6,meet6_7,The committee met the chairman.,49.0,36.09150695800781,162.95431518554688,76.13729858398438,85.56719207763672
517,meet,have a meeting or appointment,meet6,meet6_3,The two met the nextday.,44.0,41.1788444519043,135.74069213867188,44.72168731689453,44.89582061767578
518,meet,have a meeting or appointment,meet6,meet6_1,The two met the followingday.,42.0,41.64389801025391,149.3408203125,47.02212905883789,45.49408721923828
519,meet,have a meeting or appointment,meet6,meet6_2,The two met the next.,43.0,47.12696075439453,126.475341796875,41.67815399169922,41.95313262939453
520,murder,to kill someone in a deliberate and premeditated way often with malice aforethought,murder1,murder1_9,The defendant murdered the victim.,53.0,25.798534393310547,202.52960205078125,46.971561431884766,30.954612731933594
521,murder,to kill someone in a deliberate and premeditated way often with malice aforethought,murder1,murder1_1,The murderer murdered the victim.,42.0,27.64443016052246,170.27236938476562,30.04635238647461,32.21881103515625
522,murder,to kill someone in a deliberate and premeditated way often with malice aforethought,murder1,murder1_7,The police murdered the victim.,49.0,30.64567756652832,218.60789489746094,33.528526306152344,34.31395721435547
523,murder,to kill someone in a deliberate and premeditated way often with malice aforethought,murder1,murder1_5,The jury murdered the accused.,47.0,32.59504318237305,172.73692321777344,33.169795989990234,35.315704345703125
524,pass,transfer (physical object or information),pass1,pass1_2,The waiter passed the salt.,43.0,23.39232063293457,144.45555114746094,71.4670639038086,30.04136085510254
525,pass,transfer (physical object or information),pass1,pass1_1,The waitress passed the menu.,42.0,25.056076049804688,150.79518127441406,61.498191833496094,31.480636596679688
526,pass,transfer (physical object or information),pass1,pass1_3,The waiter passed the saltshaker.,44.0,28.18602752685547,185.67376708984375,74.7164306640625,33.287261962890625
527,pass,transfer (physical object or information),pass1,pass1_10,The waiter passed the breadbasket.,52.0,29.730274200439453,183.05690002441406,76.27980041503906,34.164886474609375
528,pass,move past (physical location or time),pass2,pass2_2,The car passed the house.,43.0,23.568340301513672,172.1333465576172,31.136451721191406,28.57636260986328
529,pass,move past (physical location or time),pass2,pass2_3,The car passed the tree.,44.0,24.44530487060547,161.43515014648438,62.107810974121094,59.0002326965332
530,pass,move past (physical location or time),pass2,pass2_1,The car passed the bicycle.,42.0,25.458097457885746,177.8546600341797,50.80449295043945,30.229507446289062
531,pass,move past (physical location or time),pass2,pass2_5,The train passed the farmhouse.,46.0,27.9218692779541,169.4473114013672,34.8500862121582,31.776586532592773
532,pass,complete successfully (test or challenge),pass3,pass3_1,The student passed the test.,42.0,23.12113571166992,117.59310913085938,49.130836486816406,28.29434585571289
533,pass,complete successfully (test or challenge),pass3,pass3_10,The candidate passed the examination.,41.0,23.788497924804688,176.30706787109375,33.245628356933594,28.767745971679688
534,pass,complete successfully (test or challenge),pass3,pass3_2,The student passed the examination.,43.0,23.830528259277344,134.2993621826172,51.62367630004883,29.088985443115234
535,pass,complete successfully (test or challenge),pass3,pass3_6,The boy passed the test.,49.0,25.020252227783203,148.9991455078125,31.73845100402832,55.186546325683594
536,pass,survive or endure (difficult situation),pass4,pass4_2,The company passed the crisis.,43.0,26.89910316467285,219.7270050048828,79.74125671386719,31.376338958740234
537,pass,survive or endure (difficult situation),pass4,pass4_8,The film passed the censorship.,49.0,28.63273429870605,153.78250122070312,63.005313873291016,60.354854583740234
538,pass,survive or endure (difficult situation),pass4,pass4_5,The child passed the operation.,46.0,29.53936195373535,174.66998291015625,74.64344024658203,53.12844467163086
539,pass,survive or endure (difficult situation),pass4,pass4_4,The child passed the test.,45.0,40.83893585205078,142.01181030273438,32.78493881225586,49.942325592041016
540,pass,transfer ownership or responsibility (rights or property),pass5,pass5_3,The company passed the moneybag.,44.0,36.68286895751953,229.62232971191406,77.23664093017578,42.01261901855469
541,pass,transfer ownership or responsibility (rights or property),pass5,pass5_10,The bill passed the senate.,41.0,39.54952239990234,131.2841796875,42.68412780761719,33.10057830810547
542,pass,transfer ownership or responsibility (rights or property),pass5,pass5_7,The deed passed the title.,48.0,43.384613037109375,225.16639709472656,86.99505615234375,37.025535583496094
543,pass,transfer ownership or responsibility (rights or property),pass5,pass5_8,The house passed the estate.,49.0,50.312744140625,125.46989440917969,77.13714599609375,41.326080322265625
544,phone,to phone someone means to contact them by phone to call them on the phone,phone1,phone1_1,The police phoned the family.,42.0,29.85879135131836,173.1073455810547,35.742897033691406,34.91193389892578
545,phone,to phone someone means to contact them by phone to call them on the phone,phone1,phone1_3,The verb phoned the verb.,44.0,33.90109634399414,168.31658935546875,56.37910461425781,59.907447814941406
546,phone,to phone someone means to contact them by phone to call them on the phone,phone1,phone1_9,The verb phoned the school.,50.0,37.367897033691406,196.52838134765625,58.350921630859375,61.09648895263672
547,phone,to phone someone means to contact them by phone to call them on the phone,phone1,phone1_8,The first phoned the police.,49.0,45.282188415527344,153.96725463867188,57.03668212890625,37.715660095214844
548,pinch,to squeeze or grasp something tightly between ones fingers or thumb and a finger or thumb board,pinch1,pinch1_2,The boy pinched the girl.,43.0,25.537731170654297,157.46942138671875,59.71442794799805,58.83546447753906
549,pinch,to squeeze or grasp something tightly between ones fingers or thumb and a finger or thumb board,pinch1,pinch1_10,The child pinched the butterfly.,41.0,28.72591781616211,173.28363037109375,36.301292419433594,61.98892593383789
550,pinch,to squeeze or grasp something tightly between ones fingers or thumb and a finger or thumb board,pinch1,pinch1_3,The boy pinched the girlfriend.,44.0,32.39608383178711,167.5326385498047,67.78882598876953,66.48320007324219
551,pinch,to squeeze or grasp something tightly between ones fingers or thumb and a finger or thumb board,pinch1,pinch1_8,The youngster pinched the cat.,49.0,33.980316162109375,155.35614013671875,54.614501953125,39.59866714477539
552,pitch,to propose or suggest an idea or plan to someone,pitch1,pitch1_1,The boss pitched the idea.,42.0,27.58708953857422,168.97535705566406,35.83106231689453,32.933074951171875
553,pitch,to propose or suggest an idea or plan to someone,pitch1,pitch1_2,The salesman pitched the idea.,43.0,40.502742767333984,172.08839416503906,50.2645263671875,34.977230072021484
554,pitch,to propose or suggest an idea or plan to someone,pitch1,pitch1_4,The teacher pitched the idea.,45.0,40.6577377319336,173.76922607421875,55.918487548828125,35.25791549682617
555,pitch,to propose or suggest an idea or plan to someone,pitch1,pitch1_5,The teacher pitched the classroom.,46.0,45.43653106689453,184.6654815673828,59.68047332763672,41.369529724121094
556,pitch,"to throw or hurl something, especially a ball or other object",pitch2,pitch2_2,The pitcher pitched the ball.,43.0,21.88685607910156,178.8027801513672,28.369781494140625,26.29541015625
557,pitch,"to throw or hurl something, especially a ball or other object",pitch2,pitch2_3,The pitcher pitched the baseballs.,44.0,31.55412101745605,206.64263916015625,36.872230529785156,35.85382843017578
558,pitch,"to throw or hurl something, especially a ball or other object",pitch2,pitch2_1,The pitcher pitched the baseball.,42.0,34.89881896972656,203.1040496826172,29.973121643066406,28.045970916748047
559,pitch,"to throw or hurl something, especially a ball or other object",pitch2,pitch2_5,The batter pitched the baseball.,47.0,36.083770751953125,144.06996154785156,41.31252670288086,30.998943328857422
560,pitch,"to set or adjust the tone or pitch of something, such as a musical instrument or a machine",pitch3,pitch3_8,The pianist pitched the piano.,51.0,24.81991958618164,173.99118041992188,61.225746154785156,30.529865264892578
561,pitch,"to set or adjust the tone or pitch of something, such as a musical instrument or a machine",pitch3,pitch3_10,The singer pitched the piano.,41.0,27.33333396911621,191.93923950195312,40.51841354370117,32.505916595458984
562,pitch,"to set or adjust the tone or pitch of something, such as a musical instrument or a machine",pitch3,pitch3_1,The musician pitched the guitar.,42.0,27.557960510253903,148.2949981689453,49.404747009277344,31.86823272705078
563,pitch,"to set or adjust the tone or pitch of something, such as a musical instrument or a machine",pitch3,pitch3_2,The piano pitched the note.,43.0,35.62748718261719,148.28184509277344,79.59390258789062,53.865474700927734
564,pitch,"to place or position something at a certain angle or height, such as a tent or a camping hammock",pitch4,pitch4_2,The boy pitched the tent.,43.0,25.88006591796875,153.20223999023438,33.08724594116211,30.955150604248047
